filename	acq_time	operator	randstr
func/sub-47_task-pulpfiction_run-01_bold.nii.gz	2019-12-12T17:22:59	Florin	6e74042b
func/sub-47_task-pulpfiction_run-02_bold.nii.gz	2019-12-12T17:24:25	Florin	96308cca
func/sub-47_task-pulpfiction_run-03_bold.nii.gz	2019-12-12T18:12:19	Florin	bb6ab5e3
func/sub-47_task-pulpfiction_run-04_bold.nii.gz	2019-12-12T18:13:23	Florin	d8a1ad64
func/sub-47_task-pulpfiction_run-05_bold.nii.gz	2019-12-12T18:45:45	Florin	c7eb4e50
func/sub-47_task-pulpfiction_run-06_bold.nii.gz	2019-12-12T19:14:17	Florin	90bc5fdc
anat/sub-47_T1w.nii.gz	2019-12-12T20:06:01	Florin	fcb4319b
